userId,title,score
420,Aparajito (1956),4.929546
420,The Deadly Cure (1996),4.9166794
420,American Dream (1990),4.9155927
420,Aiqing wansui (1994),4.8145146
421,Boys  Les (1997),5.106859
421,Saint of Fort Washington  The (1993),4.8298683
421,Santa with Muscles (1996),4.8122015
421,Star Wars (1977),4.5393853
421,Faust (1994),4.4261556
421,Empire Strikes Back  The (1980),4.396103
421,My Man Godfrey (1936),4.3920445
421,Raiders of the Lost Ark (1981),4.3712177
421,Angel Baby (1995),4.3665395
421,Star Kid (1997),4.3310456
422,Boys  Les (1997),5.1181235
422,Saint of Fort Washington  The (1993),4.8002906
422,Pather Panchali (1955),4.702375
422,Mina Tannenbaum (1994),4.661185
422,Spanish Prisoner  The (1997),4.6530595
422,Butcher Boy  The (1998),4.6530595
422,Butcher Boy  The (1998),4.6530595
422,Brothers in Trouble (1995),4.6530595
422,Angel Baby (1995),4.5945415
422,Santa with Muscles (1996),4.5760136
423,Some Mother's Son (1996),4.9068956
423,Pather Panchali (1955),4.8549604
423,Anna (1996),4.823602
423,Spanish Prisoner  The (1997),4.734349
423,Butcher Boy  The (1998),4.734349
423,Butcher Boy  The (1998),4.734349
423,Brothers in Trouble (1995),4.734349
423,Star Kid (1997),4.6905384
423,N?nette et Boni (1996),4.682877
423,Angel Baby (1995),4.6490297
424,Hurricane Streets (1998),5.046419
424,Hugo Pool (1997),4.8395605
424,N?nette et Boni (1996),4.770773
424,Sum of Us  The (1994),4.7605376
424,Rendezvous in Paris (Rendez-vous de Paris  Les) (1995),4.731442
424,Love! Valour! Compassion! (1997),4.620783
424,Stalker (1979),4.498545
424,To Live (Huozhe) (1994),4.4417686
424,Some Mother's Son (1996),4.411109
424,Love & Human Remains (1993),4.400726
425,Mina Tannenbaum (1994),4.3894863
425,In the Line of Duty 2 (1987),4.270314
425,Paradise Lost: The Child Murders at Robin Hood Hills (1996),4.2262864
425,Saint of Fort Washington  The (1993),4.21186
425,Boys  Les (1997),4.168124
425,Love and Death on Long Island (1997),4.097018
425,Winter Guest  The (1997),4.0349064
425,Santa with Muscles (1996),4.0218277
425,Bitter Moon (1992),3.9674683
425,Spanish Prisoner  The (1997),3.9498017
426,Angel Baby (1995),5.4747853
426,Boys  Les (1997),5.312165
426,Pather Panchali (1955),4.498914
426,Anna (1996),4.271507
426,World of Apu  The (Apur Sansar) (1959),4.2572937
426,Casablanca (1942),4.246415
426,Someone Else's America (1995),4.238591
426,Faust (1994),4.228782
426,In the Bleak Midwinter (1995),4.2164516
426,Saint of Fort Washington  The (1993),4.21041
427,Hurricane Streets (1998),7.2255654
427,Slingshot  The (1993),6.4664416
427,Frisk (1995),6.317655
427,Winter Guest  The (1997),6.2176566
427,Stalker (1979),6.0982876
427,Doom Generation  The (1995),6.0102944
427,Love & Human Remains (1993),6.0080466
427,Three Wishes (1995),6.003322
427,Leading Man  The (1996),5.933344
427,Radioland Murders (1994),5.904964
428,Hurricane Streets (1998),5.355579
428,Star Kid (1997),5.092671
428,Horseman on the Roof  The (Hussard sur le toit  Le) (1995),5.038634
428,Saint of Fort Washington  The (1993),4.9843607
428,Some Mother's Son (1996),4.946685
428,Santa with Muscles (1996),4.946366
428,Spanish Prisoner  The (1997),4.9276247
428,Butcher Boy  The (1998),4.9276247
428,Butcher Boy  The (1998),4.9276247
428,Brothers in Trouble (1995),4.9276247
429,Boys  Les (1997),4.89907
429,Angel Baby (1995),4.726088
429,Saint of Fort Washington  The (1993),4.592046
429,Pather Panchali (1955),4.5656786
429,Santa with Muscles (1996),4.4735923
429,Spanish Prisoner  The (1997),4.42583
429,Butcher Boy  The (1998),4.42583
429,Butcher Boy  The (1998),4.42583
429,Brothers in Trouble (1995),4.42583
429,Anna (1996),4.4029255
430,Angel Baby (1995),5.3863053
430,Boys  Les (1997),5.248723
430,Santa with Muscles (1996),4.546047
430,Pather Panchali (1955),4.4970336
430,Faust (1994),4.4895587
430,Close Shave  A (1995),4.452106
430,Great Day in Harlem  A (1994),4.398343
430,Saint of Fort Washington  The (1993),4.38469
430,Casablanca (1942),4.3655562
430,Star Wars (1977),4.3596663
431,Horseman on the Roof  The (Hussard sur le toit  Le) (1995),4.439618
431,Hurricane Streets (1998),4.425573
431,Titanic (1997),4.275407
431,Rough Magic (1995),4.257428
431,Santa with Muscles (1996),4.222297
431,Star Kid (1997),4.2147894
431,Ayn Rand: A Sense of Life (1997),4.182703
431,Whole Wide World  The (1996),4.157156
431,Sum of Us  The (1994),4.144414
431,Golden Earrings (1947),4.1360006
432,8 Heads in a Duffel Bag (1997),5.317031
432,Golden Earrings (1947),5.03247
432,Saint of Fort Washington  The (1993),5.028559
432,Shawshank Redemption  The (1994),4.746731
432,Pather Panchali (1955),4.7420635
432,Hurricane Streets (1998),4.727642
432,Spanish Prisoner  The (1997),4.6994357
432,Butcher Boy  The (1998),4.6994357
432,Butcher Boy  The (1998),4.6994357
432,Brothers in Trouble (1995),4.6994357
433,Angel Baby (1995),5.0621204
433,Pather Panchali (1955),4.891718
433,N?nette et Boni (1996),4.8566637
433,Some Mother's Son (1996),4.841338
433,Anna (1996),4.8326015
433,Boy's Life 2 (1997),4.8228993
433,Aiqing wansui (1994),4.790172
433,Aparajito (1956),4.753418
433,American Dream (1990),4.738703
433,Close Shave  A (1995),4.7375793
434,Hurricane Streets (1998),5.6114492
434,Doom Generation  The (1995),5.442661
434,Ayn Rand: A Sense of Life (1997),5.4425907
434,Harlem (1993),5.42496
434,Winter Guest  The (1997),5.393183
434,Leading Man  The (1996),5.21165
434,Rough Magic (1995),5.1473737
434,Killer (Bulletproof Heart) (1994),5.1289425
434,Three Wishes (1995),5.0062714
434,Frisk (1995),4.922514
435,Saint of Fort Washington  The (1993),4.709635
435,Santa with Muscles (1996),4.574868
435,Spanish Prisoner  The (1997),4.50897
435,Butcher Boy  The (1998),4.50897
435,Butcher Boy  The (1998),4.50897
435,Brothers in Trouble (1995),4.50897
435,Star Kid (1997),4.476054
435,Pather Panchali (1955),4.4049473
435,Boys  Les (1997),4.36794
435,Some Mother's Son (1996),4.3537536
436,Saint of Fort Washington  The (1993),5.072555
436,Winter Guest  The (1997),4.9419465
436,Star Kid (1997),4.896375
436,Santa with Muscles (1996),4.891805
436,Spanish Prisoner  The (1997),4.818784
436,Butcher Boy  The (1998),4.818784
436,Butcher Boy  The (1998),4.818784
436,Brothers in Trouble (1995),4.818784
436,Some Mother's Son (1996),4.6605887
436,Slingshot  The (1993),4.65863
437,Angel Baby (1995),5.5844145
437,N?nette et Boni (1996),5.010172
437,Someone Else's America (1995),4.822182
437,In the Bleak Midwinter (1995),4.8114595
437,Pather Panchali (1955),4.8005943
437,The Deadly Cure (1996),4.7282667
437,Boys  Les (1997),4.6891446
437,Anna (1996),4.6739936
437,Some Mother's Son (1996),4.574005
437,World of Apu  The (Apur Sansar) (1959),4.5595784
438,Golden Earrings (1947),5.1511436
438,Horseman on the Roof  The (Hussard sur le toit  Le) (1995),5.0564036
438,Titanic (1997),5.0397882
438,Saint of Fort Washington  The (1993),4.9681973
438,Santa with Muscles (1996),4.944882
438,Raiders of the Lost Ark (1981),4.8596354
438,Visitors  The (Visiteurs  Les) (1993),4.846542
438,Love in the Afternoon (1957),4.8371053
438,Star Kid (1997),4.824222
438,Star Wars (1977),4.777938
439,Some Mother's Son (1996),4.9310966
439,Pather Panchali (1955),4.880882
439,Anna (1996),4.839322
439,Spanish Prisoner  The (1997),4.757388
439,Butcher Boy  The (1998),4.757388
439,Butcher Boy  The (1998),4.757388
439,Brothers in Trouble (1995),4.757388
439,Star Kid (1997),4.688637
439,Angel Baby (1995),4.6776032
439,Bitter Sugar (Azucar Amargo) (1996),4.663576
440,Stalker (1979),5.877242
440,Bitter Sugar (Azucar Amargo) (1996),5.7291775
440,Hugo Pool (1997),5.5836973
440,Slingshot  The (1993),5.578835
440,Some Mother's Son (1996),5.534019
440,American Dream (1990),5.5310802
440,N?nette et Boni (1996),5.520287
440,To Live (Huozhe) (1994),5.5086446
440,Love! Valour! Compassion! (1997),5.482089
440,Sum of Us  The (1994),5.42931
441,Golden Earrings (1947),4.7222404
441,Saint of Fort Washington  The (1993),4.6236076
441,Boys  Les (1997),4.4766917
441,8 Heads in a Duffel Bag (1997),4.4574356
441,Angel Baby (1995),4.402256
441,Shawshank Redemption  The (1994),4.371475
441,Raiders of the Lost Ark (1981),4.348303
441,Braveheart (1995),4.3415504
441,Schindler's List (1993),4.310125
441,Santa with Muscles (1996),4.286745
442,Boys  Les (1997),4.625137
442,Saint of Fort Washington  The (1993),4.4391103
442,Mina Tannenbaum (1994),4.2804294
442,In the Line of Duty 2 (1987),4.2398214
442,Santa with Muscles (1996),4.2241488
442,Paradise Lost: The Child Murders at Robin Hood Hills (1996),4.202962
442,Spanish Prisoner  The (1997),4.048029
442,Butcher Boy  The (1998),4.048029
442,Butcher Boy  The (1998),4.048029
442,Brothers in Trouble (1995),4.048029
443,Hurricane Streets (1998),5.0307446
443,Golden Earrings (1947),4.8139453
443,Horseman on the Roof  The (Hussard sur le toit  Le) (1995),4.6440816
443,8 Heads in a Duffel Bag (1997),4.6315103
443,Saint of Fort Washington  The (1993),4.617217
443,Star Kid (1997),4.6136556
443,Shawshank Redemption  The (1994),4.536467
443,Titanic (1997),4.527813
443,Schindler's List (1993),4.5271287
443,Pather Panchali (1955),4.468614
444,Angel Baby (1995),5.85075
444,Boys  Les (1997),5.6844044
444,Pather Panchali (1955),5.150221
444,Saint of Fort Washington  The (1993),4.9527454
444,Anna (1996),4.909341
444,Schindler's List (1993),4.8246303
444,The Deadly Cure (1996),4.7959304
444,World of Apu  The (Apur Sansar) (1959),4.792259
444,Spanish Prisoner  The (1997),4.7895226
444,Butcher Boy  The (1998),4.7895226
445,Angel Baby (1995),3.5122242
445,Boys  Les (1997),3.402241
445,World of Apu  The (Apur Sansar) (1959),3.3620174
445,The Deadly Cure (1996),3.0720396
445,Pather Panchali (1955),3.001708
445,8 Heads in a Duffel Bag (1997),2.9566033
445,Little Princess  The (1939),2.8300292
445,Anna (1996),2.8234072
445,Apostle  The (1997),2.8215232
445,Women  The (1939),2.787374
446,Angel Baby (1995),4.3387504
446,Boys  Les (1997),3.9665356
446,Pather Panchali (1955),3.8206441
446,Santa with Muscles (1996),3.7668066
446,Someone Else's America (1995),3.749879
446,Schindler's List (1993),3.7364123
446,Saint of Fort Washington  The (1993),3.7208078
446,Anna (1996),3.709095
446,Casablanca (1942),3.7002409
446,Great Day in Harlem  A (1994),3.700152
447,Boys  Les (1997),5.1378736
447,Saint of Fort Washington  The (1993),4.9475336
447,Santa with Muscles (1996),4.850818
447,Angel Baby (1995),4.6346707
447,Pather Panchali (1955),4.6189785
447,Spanish Prisoner  The (1997),4.5823145
447,Butcher Boy  The (1998),4.5823145
447,Butcher Boy  The (1998),4.5823145
447,Brothers in Trouble (1995),4.5823145
447,Star Kid (1997),4.5807214
448,Boy's Life 2 (1997),5.2606544
448,Boys  Les (1997),5.2233615
448,Aiqing wansui (1994),5.1404257
448,Angel Baby (1995),5.111202
448,Aparajito (1956),5.0825534
448,World of Apu  The (Apur Sansar) (1959),4.79552
448,Kaspar Hauser (1993),4.743253
448,Faust (1994),4.7317038
448,Grosse Fatigue (1994),4.71228
448,Fille seule  La (A Single Girl) (1995),4.6693563
449,Bitter Sugar (Azucar Amargo) (1996),5.1677895
449,Boy's Life 2 (1997),5.157017
449,American Dream (1990),5.10542
449,Some Mother's Son (1996),5.0825944
449,Pather Panchali (1955),4.9699106
449,Aparajito (1956),4.9259963
449,The Deadly Cure (1996),4.9074926
449,Anna (1996),4.881775
449,Kaspar Hauser (1993),4.851044
449,Aiqing wansui (1994),4.830003
450,Pather Panchali (1955),4.9995275
450,Angel Baby (1995),4.9843197
450,Saint of Fort Washington  The (1993),4.971695
450,Star Kid (1997),4.92521
450,Anna (1996),4.9170704
450,Some Mother's Son (1996),4.8755193
450,Spanish Prisoner  The (1997),4.864884
450,Butcher Boy  The (1998),4.864884
450,Butcher Boy  The (1998),4.864884
450,Brothers in Trouble (1995),4.864884
451,Harlem (1993),5.574174
451,Winter Guest  The (1997),5.088248
451,Ayn Rand: A Sense of Life (1997),4.9560313
451,Wild Things (1998),4.7549195
451,Killer (Bulletproof Heart) (1994),4.631827
451,Man in the Iron Mask  The (1998),4.563573
451,Prophecy  The (1995),4.4584355
451,Saint of Fort Washington  The (1993),4.456799
451,Leading Man  The (1996),4.3616586
451,Santa with Muscles (1996),4.29749
452,Angel Baby (1995),5.0575533
452,Boys  Les (1997),4.7868752
452,Pather Panchali (1955),4.194888
452,Santa with Muscles (1996),4.1910367
452,Saint of Fort Washington  The (1993),4.1588655
452,Star Wars (1977),4.1348634
452,Schindler's List (1993),4.1321907
452,Great Day in Harlem  A (1994),4.1251655
452,Casablanca (1942),4.1111317
452,Raiders of the Lost Ark (1981),4.098642
453,Boys  Les (1997),4.931196
453,Saint of Fort Washington  The (1993),4.7505774
453,Santa with Muscles (1996),4.491174
453,Mina Tannenbaum (1994),4.461216
453,Spanish Prisoner  The (1997),4.4357734
453,Butcher Boy  The (1998),4.4357734
453,Butcher Boy  The (1998),4.4357734
453,Brothers in Trouble (1995),4.4357734
453,Pather Panchali (1955),4.427993
453,Paradise Lost: The Child Murders at Robin Hood Hills (1996),4.418515
454,Golden Earrings (1947),3.8841603
454,Hurricane Streets (1998),3.7214146
454,Horseman on the Roof  The (Hussard sur le toit  Le) (1995),3.61849
454,Titanic (1997),3.6150048
454,Saint of Fort Washington  The (1993),3.6087794
454,8 Heads in a Duffel Bag (1997),3.5667
454,Visitors  The (Visiteurs  Les) (1993),3.5656343
454,Shawshank Redemption  The (1994),3.535204
454,Raiders of the Lost Ark (1981),3.525267
454,Braveheart (1995),3.5247805
455,Angel Baby (1995),4.5137205
455,Saint of Fort Washington  The (1993),4.4512677
455,Santa with Muscles (1996),4.4243937
455,Pather Panchali (1955),4.39283
455,Boys  Les (1997),4.3792143
455,Star Kid (1997),4.330988
455,Anna (1996),4.289381
455,Spanish Prisoner  The (1997),4.2645726
455,Butcher Boy  The (1998),4.2645726
455,Butcher Boy  The (1998),4.2645726
456,Boys  Les (1997),4.626381
456,Pather Panchali (1955),4.624306
456,Some Mother's Son (1996),4.5765133
456,Spanish Prisoner  The (1997),4.526412
456,Butcher Boy  The (1998),4.526412
456,Butcher Boy  The (1998),4.526412
456,Brothers in Trouble (1995),4.526412
456,Anna (1996),4.4892235
456,Angel Baby (1995),4.4836016
456,Saint of Fort Washington  The (1993),4.4530163
457,Angel Baby (1995),5.772298
457,Boys  Les (1997),5.7451234
457,Saint of Fort Washington  The (1993),5.4526377
457,Pather Panchali (1955),5.429998
457,Santa with Muscles (1996),5.3704495
457,Anna (1996),5.250844
457,Spanish Prisoner  The (1997),5.2144055
457,Butcher Boy  The (1998),5.2144055
457,Butcher Boy  The (1998),5.2144055
457,Brothers in Trouble (1995),5.2144055
458,Boys  Les (1997),5.0284657
458,Angel Baby (1995),4.963476
458,Pather Panchali (1955),4.7370553
458,Faust (1994),4.6934357
458,Aiqing wansui (1994),4.680308
458,Santa with Muscles (1996),4.664388
458,Boy's Life 2 (1997),4.6475053
458,Anna (1996),4.611904
458,Some Mother's Son (1996),4.5517116
458,Spanish Prisoner  The (1997),4.538305
459,Golden Earrings (1947),4.5464215
459,Hurricane Streets (1998),4.413651
459,Titanic (1997),4.391343
459,Visitors  The (Visiteurs  Les) (1993),4.3878794
459,Horseman on the Roof  The (Hussard sur le toit  Le) (1995),4.379053
459,Ayn Rand: A Sense of Life (1997),4.3494387
459,Rough Magic (1995),4.2769895
459,Saint of Fort Washington  The (1993),4.200157
459,Love in the Afternoon (1957),4.1864023
459,Raiders of the Lost Ark (1981),4.155377
460,Angel Baby (1995),4.859724
460,The Deadly Cure (1996),4.716143
460,World of Apu  The (Apur Sansar) (1959),4.643889
460,Year of the Horse (1997),4.640519
460,Pather Panchali (1955),4.593962
460,Some Mother's Son (1996),4.59081
460,Anna (1996),4.493266
460,Bitter Sugar (Azucar Amargo) (1996),4.427969
460,Aparajito (1956),4.408763
460,N?nette et Boni (1996),4.3809834
461,Angel Baby (1995),4.799975
461,World of Apu  The (Apur Sansar) (1959),4.63856
461,The Deadly Cure (1996),4.5812573
461,Year of the Horse (1997),4.5520425
461,Pather Panchali (1955),4.455496
461,8 Heads in a Duffel Bag (1997),4.454069
461,Some Mother's Son (1996),4.374845
461,Incognito (1997),4.353342
461,Anna (1996),4.306177
461,Boys  Les (1997),4.2327886
462,Horseman on the Roof  The (Hussard sur le toit  Le) (1995),5.554768
462,Titanic (1997),5.3234353
462,Santa with Muscles (1996),5.317261
462,Whole Wide World  The (1996),5.2803373
462,Visitors  The (Visiteurs  Les) (1993),5.258991
462,Boys of St. Vincent  The (1993),5.255473
462,Rough Magic (1995),5.2071958
462,Love in the Afternoon (1957),5.140651
462,Wrong Trousers  The (1993),5.125414
462,Great Day in Harlem  A (1994),5.064221
463,Whole Wide World  The (1996),4.60069
463,Two or Three Things I Know About Her (1966),4.445537
463,Close Shave  A (1995),4.351936
463,Santa with Muscles (1996),4.2902975
463,Wrong Trousers  The (1993),4.285752
463,N?nette et Boni (1996),4.2668633
463,Story of Xinghua  The (1993),4.2662325
463,Wallace & Gromit: The Best of Aardman Animation (1996),4.2573256
463,Faust (1994),4.21055
463,Crooklyn (1994),4.196414
464,Santa with Muscles (1996),5.310385
464,Pather Panchali (1955),5.2725763
464,Saint of Fort Washington  The (1993),5.246775
464,Star Kid (1997),5.222314
464,Anna (1996),5.1909904
464,Spanish Prisoner  The (1997),5.1889453
464,Butcher Boy  The (1998),5.1889453
464,Butcher Boy  The (1998),5.1889453
464,Brothers in Trouble (1995),5.1889453
464,Some Mother's Son (1996),5.1648927
465,Pather Panchali (1955),4.146764
465,Some Mother's Son (1996),4.093589
465,Angel Baby (1995),4.091502
465,Anna (1996),4.0912046
465,Santa with Muscles (1996),4.054455
465,Spanish Prisoner  The (1997),4.0364485
465,Butcher Boy  The (1998),4.0364485
465,Butcher Boy  The (1998),4.0364485
465,Brothers in Trouble (1995),4.0364485
465,Star Kid (1997),4.0285516
466,8 Heads in a Duffel Bag (1997),4.63089
466,Saint of Fort Washington  The (1993),4.5599856
466,Golden Earrings (1947),4.3991146
466,Love and Death on Long Island (1997),4.2949934
466,Winter Guest  The (1997),4.2897506
466,Spanish Prisoner  The (1997),4.268268
466,Butcher Boy  The (1998),4.268268
466,Butcher Boy  The (1998),4.268268
466,Brothers in Trouble (1995),4.268268
466,Pather Panchali (1955),4.2524357
467,Boys  Les (1997),4.940198
467,Santa with Muscles (1996),4.800658
467,Faust (1994),4.7243133
467,Saint of Fort Washington  The (1993),4.590752
467,Mina Tannenbaum (1994),4.5796456
467,Pather Panchali (1955),4.5546913
467,Maya Lin: A Strong Clear Vision (1994),4.5488
467,Aiqing wansui (1994),4.540254
467,Wallace & Gromit: The Best of Aardman Animation (1996),4.535931
467,Spanish Prisoner  The (1997),4.516962
468,Boys  Les (1997),5.724439
468,Angel Baby (1995),5.662883
468,Pather Panchali (1955),5.1297436
468,Saint of Fort Washington  The (1993),5.050667
468,Santa with Muscles (1996),4.9352922
468,Anna (1996),4.9131722
468,Spanish Prisoner  The (1997),4.8545012
468,Butcher Boy  The (1998),4.8545012
468,Butcher Boy  The (1998),4.8545012
468,Brothers in Trouble (1995),4.8545012
469,Angel Baby (1995),6.118079
469,Boys  Les (1997),5.622896
469,Pather Panchali (1955),5.4013724
469,The Deadly Cure (1996),5.2494893
469,Anna (1996),5.2153387
469,World of Apu  The (Apur Sansar) (1959),5.198188
469,Some Mother's Son (1996),5.123492
469,Someone Else's America (1995),5.1219306
469,In the Bleak Midwinter (1995),5.0553174
469,Spanish Prisoner  The (1997),4.9669204
470,Saint of Fort Washington  The (1993),4.7425117
470,Boys  Les (1997),4.570479
470,Pather Panchali (1955),4.567819
470,Spanish Prisoner  The (1997),4.5418186
470,Butcher Boy  The (1998),4.5418186
470,Butcher Boy  The (1998),4.5418186
470,Brothers in Trouble (1995),4.5418186
470,Star Kid (1997),4.4734364
470,Santa with Muscles (1996),4.4663134
470,Some Mother's Son (1996),4.4411535
471,Hurricane Streets (1998),6.283587
471,Sum of Us  The (1994),5.950584
471,Doom Generation  The (1995),5.512405
471,Hugo Pool (1997),5.4719973
471,Total Eclipse (1995),5.4616046
471,Love! Valour! Compassion! (1997),5.311073
471,Visitors  The (Visiteurs  Les) (1993),5.3097887
471,Rough Magic (1995),5.231928
471,Rendezvous in Paris (Rendez-vous de Paris  Les) (1995),5.208192
471,N?nette et Boni (1996),5.199531
472,Saint of Fort Washington  The (1993),5.741276
472,Winter Guest  The (1997),5.7293067
472,Santa with Muscles (1996),5.689171
472,Star Kid (1997),5.6604376
472,Slingshot  The (1993),5.5044107
472,Horseman on the Roof  The (Hussard sur le toit  Le) (1995),5.4683056
472,Spanish Prisoner  The (1997),5.456426
472,Butcher Boy  The (1998),5.456426
472,Butcher Boy  The (1998),5.456426
472,Brothers in Trouble (1995),5.456426
473,Angel Baby (1995),5.0242367
473,Boys  Les (1997),5.013919
473,Pather Panchali (1955),4.7906175
473,Santa with Muscles (1996),4.7493877
473,Anna (1996),4.6613207
473,Saint of Fort Washington  The (1993),4.6353245
473,Spanish Prisoner  The (1997),4.6017165
473,Butcher Boy  The (1998),4.6017165
473,Butcher Boy  The (1998),4.6017165
473,Brothers in Trouble (1995),4.6017165
474,Angel Baby (1995),5.49602
474,Boys  Les (1997),5.488413
474,Pather Panchali (1955),5.100174
474,Saint of Fort Washington  The (1993),5.0683475
474,Santa with Muscles (1996),5.0021033
474,Anna (1996),4.919541
474,Spanish Prisoner  The (1997),4.870298
474,Butcher Boy  The (1998),4.870298
474,Butcher Boy  The (1998),4.870298
474,Brothers in Trouble (1995),4.870298
475,Love and Death on Long Island (1997),5.7007217
475,8 Heads in a Duffel Bag (1997),5.235872
475,In the Line of Duty 2 (1987),5.1398134
475,Bad Taste (1987),4.943411
475,Winter Guest  The (1997),4.761861
475,Big Lebowski  The (1998),4.70121
475,Paradise Lost: The Child Murders at Robin Hood Hills (1996),4.69913
475,World of Apu  The (Apur Sansar) (1959),4.6985054
475,Boys  Les (1997),4.6892786
475,Brother Minister: The Assassination of Malcolm X (1994),4.6377215
476,Boys  Les (1997),4.9913635
476,Saint of Fort Washington  The (1993),4.8880463
476,Santa with Muscles (1996),4.787092
476,Angel Baby (1995),4.599959
476,Pather Panchali (1955),4.535076
476,Star Kid (1997),4.531955
476,Spanish Prisoner  The (1997),4.4857907
476,Butcher Boy  The (1998),4.4857907
476,Butcher Boy  The (1998),4.4857907
476,Brothers in Trouble (1995),4.4857907
477,Hurricane Streets (1998),6.2096243
477,Star Kid (1997),5.691209
477,Some Mother's Son (1996),5.657626
477,Horseman on the Roof  The (Hussard sur le toit  Le) (1995),5.5878286
477,Saint of Fort Washington  The (1993),5.573994
477,Spanish Prisoner  The (1997),5.563818
477,Butcher Boy  The (1998),5.563818
477,Butcher Boy  The (1998),5.563818
477,Brothers in Trouble (1995),5.563818
477,Golden Earrings (1947),5.518728
478,Angel Baby (1995),5.368133
478,Boys  Les (1997),5.336585
478,World of Apu  The (Apur Sansar) (1959),4.942879
478,Pather Panchali (1955),4.7534723
478,8 Heads in a Duffel Bag (1997),4.697837
478,The Deadly Cure (1996),4.65993
478,Saint of Fort Washington  The (1993),4.548814
478,Anna (1996),4.486663
478,One Flew Over the Cuckoo's Nest (1975),4.420118
478,Spanish Prisoner  The (1997),4.4165874
479,Boys  Les (1997),5.125783
479,Angel Baby (1995),4.932073
479,Santa with Muscles (1996),4.6512556
479,Saint of Fort Washington  The (1993),4.5124035
479,Faust (1994),4.506592
479,Pather Panchali (1955),4.3996406
479,Star Wars (1977),4.3728623
479,Close Shave  A (1995),4.3665857
479,Wrong Trousers  The (1993),4.344401
479,They Made Me a Criminal (1939),4.2886014
480,Angel Baby (1995),5.1467557
480,Boys  Les (1997),4.7799664
480,Pather Panchali (1955),4.417194
480,Close Shave  A (1995),4.399505
480,Faust (1994),4.373023
480,N?nette et Boni (1996),4.3539248
480,In the Bleak Midwinter (1995),4.3286214
480,Santa with Muscles (1996),4.2911997
480,Anna (1996),4.287839
480,Someone Else's America (1995),4.2642756
481,Angel Baby (1995),5.063054
481,Santa with Muscles (1996),4.759918
481,Pather Panchali (1955),4.732758
481,Boys  Les (1997),4.6833563
481,Anna (1996),4.638685
481,Close Shave  A (1995),4.637361
481,Saint of Fort Washington  The (1993),4.6303277
481,Horseman on the Roof  The (Hussard sur le toit  Le) (1995),4.6250057
481,Star Kid (1997),4.6232495
481,They Made Me a Criminal (1939),4.606394
482,Hurricane Streets (1998),4.7870464
482,Horseman on the Roof  The (Hussard sur le toit  Le) (1995),4.3882747
482,Golden Earrings (1947),4.3767047
482,Star Kid (1997),4.2874966
482,Titanic (1997),4.259785
482,Saint of Fort Washington  The (1993),4.231675
482,Sum of Us  The (1994),4.1800303
482,Santa with Muscles (1996),4.1621957
482,Leading Man  The (1996),4.1305127
482,Rough Magic (1995),4.115186
483,Whole Wide World  The (1996),4.123609
483,Horseman on the Roof  The (Hussard sur le toit  Le) (1995),4.0697703
483,N?nette et Boni (1996),3.9782352
483,Great Day in Harlem  A (1994),3.9476929
483,Santa with Muscles (1996),3.9469314
483,Close Shave  A (1995),3.9381783
483,Boys of St. Vincent  The (1993),3.9132733
483,Wrong Trousers  The (1993),3.9007318
483,Sum of Us  The (1994),3.7526758
483,Titanic (1997),3.7392335
484,Santa with Muscles (1996),5.051909
484,Saint of Fort Washington  The (1993),4.9579287
484,Horseman on the Roof  The (Hussard sur le toit  Le) (1995),4.944378
484,Angel Baby (1995),4.922589
484,Star Wars (1977),4.888064
484,Titanic (1997),4.8790665
484,Raiders of the Lost Ark (1981),4.8700705
484,Golden Earrings (1947),4.835208
484,Love in the Afternoon (1957),4.816863
484,Boys  Les (1997),4.7823133
485,American Dream (1990),4.456848
485,Little City (1998),4.4523635
485,Kaspar Hauser (1993),4.320535
485,Tough and Deadly (1995),4.3149595
485,Boy's Life 2 (1997),4.3098035
485,Sweet Hereafter  The (1997),4.30682
485,Two or Three Things I Know About Her (1966),4.280363
485,Aiqing wansui (1994),4.2793283
485,Wallace & Gromit: The Best of Aardman Animation (1996),4.275883
485,Santa with Muscles (1996),4.2714114
486,Boys  Les (1997),4.820718
486,Angel Baby (1995),4.632845
486,Santa with Muscles (1996),4.5252476
486,Pather Panchali (1955),4.52206
486,Faust (1994),4.486701
486,Aiqing wansui (1994),4.41636
486,Anna (1996),4.3993983
486,Spanish Prisoner  The (1997),4.382899
486,Butcher Boy  The (1998),4.382899
486,Butcher Boy  The (1998),4.382899
487,Santa with Muscles (1996),4.9481683
487,Saint of Fort Washington  The (1993),4.9330974
487,Boys  Les (1997),4.833367
487,Star Wars (1977),4.7154875
487,Raiders of the Lost Ark (1981),4.6357684
487,Titanic (1997),4.621562
487,Star Kid (1997),4.6035204
487,Horseman on the Roof  The (Hussard sur le toit  Le) (1995),4.5714865
487,Empire Strikes Back  The (1980),4.5685625
487,Wrong Trousers  The (1993),4.5504017
488,Golden Earrings (1947),4.200979
488,Saint of Fort Washington  The (1993),4.0975337
488,Raiders of the Lost Ark (1981),4.033951
488,Santa with Muscles (1996),4.0241404
488,Titanic (1997),4.0193405
488,Love in the Afternoon (1957),3.9789813
488,Star Wars (1977),3.9729743
488,Horseman on the Roof  The (Hussard sur le toit  Le) (1995),3.9538844
488,Braveheart (1995),3.9281468
488,Shawshank Redemption  The (1994),3.9067726
489,8 Heads in a Duffel Bag (1997),6.1312304
489,Golden Earrings (1947),5.967898
489,Saint of Fort Washington  The (1993),5.509121
489,Hurricane Streets (1998),5.24445
489,Braveheart (1995),5.236178
